Unnamed: 0.1,Unnamed: 0,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,duplicatedFlag,cleanedText,cleanedTextSentiment,predictedSpam,isSpam,is_english,relevance_score,negative,neutral,positive,correctedText,aspect,sentiment
903,1643,1338026,26852,32869,1013821,I like your hair 😚,,0,2020-01-17 10:17:25+00:00,2020-01-17 10:17:25+00:00,0,like hair,like hair : kissing_face_with_closed_eyes :,0.0,0,1,0.13165408,0.28460926,0.21183947,0.50355124,Hair like hair.,['Hair'],['Neutral']
904,1644,291,26852,32869,2518066,Main brushes py review kiye can you check,2463398.0,0,2020-01-17 10:18:46+00:00,2020-01-17 10:18:46+00:00,0,main brush py review kiye check,main brush py review kiye check,0.0,0,1,0.12452251,0.20552185,0.2599954,0.5344827,main brush py review kiye check py review py review kiye check py review py review kiye check py review py review py review kiye check py review py review ,['main brush py review kiye'],['Neutral']
905,1645,4644294,26852,32869,1547151,Your haircut is love. And thank u for making this tutorial. ❤❤❤,,0,2020-01-17 10:19:53+00:00,2020-01-17 10:19:53+00:00,0,haircut love thank making tutorial,haircut love thank making tutorial : red_heart : :red_heart : :red_heart :,0.0,0,1,0.09559744,0.052725933,0.13351394,0.81376016,haircut love thank you tutorial tutorial.,"['haircut', 'tutorial']","['Positive', 'Positive']"
906,1646,2087378,26852,32869,2830642,"I was eagerly waiting when u r going to post another video and finally got today...
Love from India",,0,2020-01-17 10:24:38+00:00,2020-01-17 10:24:38+00:00,0,eagerly waiting r going post another video finally got today love india,eagerly waiting r going post another video finally got today love india,0.0,0,1,0.029181924,0.29453674,0.122709595,0.5827537,r going post another video finally got today love india india video r going post another video finally got today love india video r going post another video finally got today love india video r going post another video finally got today love india video r going post another video finally got today love india video r,[],[]
907,1648,1912779,26852,32869,1880644,I really love ur hairs,,0,2020-01-17 10:27:39+00:00,2020-01-17 10:27:39+00:00,0,really love hair,really love hair,0.0,0,1,0.12684408,0.01583867,0.030849371,0.9533119,I really love my hair!,['hair'],['Positive']
908,1649,2455541,26852,32869,3070979,Omg finally 😍 you are back,,0,2020-01-17 10:27:50+00:00,2020-01-17 10:27:50+00:00,0,omg finally back,omg finally : smiling_face_with_heart-eyes : back,0.0,0,1,0.023202743,0.38775566,0.18177558,0.43046877,"finally back, finally back.",[],[]
909,1651,3294483,26852,32869,2701563,Please review your full brush set,,0,2020-01-17 10:28:35+00:00,2020-01-17 10:28:35+00:00,0,please review full brush set,please review full brush set,0.0,0,1,0.33203432,0.2674579,0.28352407,0.449018,Please review full brush set before using.,['brush'],['Neutral']
910,1657,1306539,26852,32869,3038619,Me sari video download krke rakhti hun apki...,,0,2020-01-17 10:30:43+00:00,2020-01-17 10:30:43+00:00,0,sari video download krke rakhti hun apki,sari video download krke rakhti hun apki,0.0,0,1,0.02963052,0.47983408,0.22952339,0.2906425,sari video download krke rakhti hun apki sari video download krke rakhti hun apki.,['sari video download'],['Neutral']
911,1658,735547,26852,32869,3038619,Agr ab ghyb hoi na ap tu YouTube say tu naraz hojaenge hum,,0,2020-01-17 10:31:27+00:00,2020-01-17 10:31:27+00:00,0,agr ab ghyb hoi na ap tu youtube say tu naraz hojaenge hum,agr ab ghyb hoi na ap tu youtube say tu naraz hojaenge hum,0.0,0,1,-0.02450689,0.82113284,0.13909575,0.039771438,agr ab ghyb hoi na ap tu youtube say tu naraz hojaenge hum hum hum hum hum hum hum hum hum hum hum hum hum hum,"['ab ghyb hoi', 'youtube say tu naraz hojaenge hum']","['Neutral', 'Neutral']"
912,1659,2581383,26852,32869,1552097,"Welcome back miss you soo much 
Please garnier ki bb cream per review dain",,0,2020-01-17 10:32:13+00:00,2020-01-17 10:32:13+00:00,0,welcome back miss soo much please garnier ki bb cream per review dain,welcome back miss soo much please garnier ki bb cream per review dain,0.0,0,1,0.20870155,0.19769329,0.24068539,0.5616213,welcome back miss soo much please garnier ki bb cream per review daina dain bb cream bb cream bb cream bb cream bb cream bb cream bb cream bb cream bb cream bb,['garnier ki bb cream per review'],['Negative']
913,1663,1979113,26852,32869,2561834,Uh.. Finally a long chit chat video i love this kind of videos 😍❤ long hairs looks so gorgrous on u but short hairs also look freakin good 💖,,1,2020-01-17 10:36:40+00:00,2020-01-17 11:09:40+00:00,0,uh finally long chit chat video love kind video long hair look gorgrous short hair also look freakin good,uh finally long chit chat video love kind video : smiling_face_with_heart-eyes : :red_heart : long hair look gorgrous short hair also look freakin good : sparkling_heart :,0.0,0,1,0.22399321,0.43898022,0.21679634,0.3442234,uh finally long chit chat video love kind video long hair look gorgrous short hair also look freakin good.,[],[]
914,1666,2279449,26852,32869,2247972,Dua I wanna know something dear its my first comment I buy a mm silk foundation in shade fair my color is fair but when I applied foundation its looks so weird don't know why I don't apply base on my face I want natural look so kindly guide me what to do now,,1,2020-01-17 10:37:57+00:00,2020-01-17 10:37:57+00:00,0,dua want know something dear first comment buy mm silk foundation shade fair color fair applied foundation look weird not know not apply base face want natural look kindly guide,dua want know something dear first comment buy mm silk foundation shade fair color fair applied foundation look weird not know not apply base face want natural look kindly guide,0.0,0,1,0.45252287,0.4692426,0.31498614,0.21577129,mm silk foundation shade fair color fair applied foundation look weird not know not apply base face want natural look kindly guide you to buy mm silk foundation shade fair color fair applied foundation look weird not know not apply base face want natural look kindly guide you to buy mm silk foundation shade fair applied foundation look,"['foundation', 'face', 'foundation look']","['Neutral', 'Negative', 'Negative']"
915,1667,4718782,26852,32869,3080373,mam please make a video on longlasting product i mean jo 8 9 hours easily stay on face ❤❤❤by the way i love you hair and your makeup ❤❤,,0,2020-01-17 10:38:26+00:00,2020-01-17 10:38:26+00:00,0,mam please make video longlasting product mean jo 8 9 hour easily stay face way love hair makeup,mam please make video longlasting product mean jo 8 9 hour easily stay face : red_heart : :red_heart : :red_heart : way love hair makeup : red_heart : :red_heart :,0.0,0,1,0.38441813,0.5930334,0.20619924,0.20076738,mam please make video longlasting product mean jo 8 9 hour easily stay face way love hair makeup mam please make video longlasting product mean jo 8 9 hour easily stay face way love hair makeup mam jo 8 9 hour easily stay face way love hair makeup mam jo 8 9 hour easily,['hair makeup'],['Negative']
916,1671,1838004,26852,32869,2597300,Welcome backkkkkkkk love❤❤❤,,0,2020-01-17 10:40:43+00:00,2020-01-17 10:40:43+00:00,0,welcome backk love,welcome backk love : red_heart : :red_heart : :red_heart :,0.0,0,1,0.098320924,0.061570767,0.072105505,0.86632377,Welcome backk love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love,[],[]
917,1672,1967631,26852,32869,2597300,Pretty girl❤❤❤ i miss u so so so much..,,0,2020-01-17 10:41:23+00:00,2020-01-17 10:41:23+00:00,0,pretty girl miss much,pretty girl : red_heart : :red_heart : :red_heart : miss much,0.0,0,1,0.09814048,0.2654307,0.5130367,0.22153258,Pretty girl misses much.,[],[]
918,1681,2214786,26852,32869,2515488,Kindly affordable to price b mention kia kijye,,0,2020-01-17 10:54:41+00:00,2020-01-17 10:54:41+00:00,0,kindly affordable price b mention kia kijye,kindly affordable price b mention kia kijye,0.0,0,1,0.24889955,0.07981214,0.2011095,0.7190784,kindly affordable price b mention kia kijyee b kindly affordable price b mention kia kijyee b kindly affordable price b mention kia kijyee b kindly affordable price b mention kia,['price'],['Positive']
919,1682,1056909,26852,32869,2518576,Sis i m using this foundation for 2 years and i also have high end foundation but the result of this foundation makes me made and i just using it......you know i have huda but i actully like to use this bcz  its damn ❤,,35,2020-01-17 10:59:19+00:00,2020-01-17 10:59:19+00:00,0,si using foundation 2 year also high end foundation result foundation make made using ityou know huda actully like use bcz damn,si using foundation 2 year also high end foundation result foundation make made using ityou know huda actully like use bcz damn : red_heart :,0.0,0,1,0.34645936,0.57775205,0.19036373,0.23188423,huda actully like use bcz damn damn foundation 2 year also high end foundation result foundation make made using ityou know huda actully like use bcz damn foundation 2 year also high end foundation result foundation make made using ityou know h,['huda'],['Neutral']
920,1683,1207489,26852,32869,2927180,"First of all she is finally back...... 
When she said miss rose k owner sy bt krni parygi or wo turn hogaen mujhy laga bat krny jarhe hai 😂😂😂😂😂😂😂😂😂",,121,2020-01-17 10:59:29+00:00,2020-01-17 10:59:29+00:00,0,first finally back said miss rose k owner sy bt krni parygi wo turn hogaen mujhy laga bat krny jarhe hai,first finally back said miss rose k owner sy bt krni parygi wo turn hogaen mujhy laga bat krny jarhe hai : face_with_tears_of_joy : :face_with_tears_of_joy : :face_with_tears_of_joy : :face_with_tears_of_joy : :face_with_tears_of_joy : :face_with_tears_of_joy : :face_with_tears_of_joy : :face_with_tears_of_joy : :face_with_tears_of_joy :,0.0,0,1,-0.02518967,0.8199434,0.10361738,0.0764392,first finally back said miss rose k owner sy bt krni parygi wo turn hogaen mujhy laga bat krny jarhe hai krny jarhe hai krny,['miss rose'],['Neutral']
921,1684,3423733,26852,32869,3093444,Love the lookkk❤❤❤❤❤❤❤,,0,2020-01-17 10:59:59+00:00,2020-01-17 10:59:59+00:00,0,love lookk,love lookk : red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart : :red_heart :,0.0,0,1,0.23517308,0.08890642,0.1218321,0.7892615,love lookks. love lookks. love lookks. love lookks. love lookks. love lookks. love lookks. love lookks. love lookks. love lookks. love lookks. love lookks. love lookks,[],[]
922,1685,1365848,26852,32869,387749,So nice makeup look turnout very nicely I love that Miss Rose product,,1,2020-01-17 11:00:12+00:00,2020-01-17 11:00:12+00:00,0,nice makeup look turnout nicely love miss rose product,nice makeup look turnout nicely love miss rose product,0.0,0,1,0.42113364,0.009194321,0.061625555,0.92918015,nice makeup look turnout nicely love miss rose product nice makeup look turnout nicely love miss rose product nice makeup look turnout nicely love miss rose product nice makeup look turnout nicely love miss rose product nice makeup look turnout nicely love miss rose product nice makeup look turnout nicely love miss rose product nice makeup look turnout,"['makeup look', 'makeup look', 'look', 'look', 'makeup look', 'makeup look']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive', 'Positive']"
923,1688,1838184,26852,32869,2634082,Love to see u after such a long time,,1,2020-01-17 11:03:39+00:00,2020-01-17 11:03:39+00:00,0,love see long time,love see long time,0.0,0,1,0.13070972,0.036274694,0.075244725,0.8884806,love seeing long time love seeing long time.,['time'],['Positive']
924,1689,3282096,26852,32869,2518576,I just love you,,0,2020-01-17 11:03:56+00:00,2020-01-17 11:03:56+00:00,0,love,love,0.0,0,1,0.09679492,0.044726074,0.072665036,0.8826089,Love the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of the love of,[],[]
925,1691,4046310,26852,32869,2526707,Hit that like button ... Woh toh mein ny dekhny sy pehly e krliya tha 😅😂,,0,2020-01-17 11:06:37+00:00,2020-01-17 11:06:37+00:00,0,hit like button woh toh mein ny dekhny sy pehly e krliya tha,hit like button woh toh mein ny dekhny sy pehly e krliya tha : grinning_face_with_sweat : :face_with_tears_of_joy :,0.0,0,1,-0.0077371933,0.5290108,0.16708311,0.30390614,hit like button woh toh mein ny dekhny sy pehly e krliya tha ny ny ny pehly e krliya tha ny ,[],[]
926,1694,2436873,26852,32869,3582181,"I LOVE watching your videos. 😍💞
Please do a skin care routine and how to look good 24x7 😩😉",,1,2020-01-17 11:10:45+00:00,2020-01-17 11:10:45+00:00,0,love watching video please skin care routine look good 24x7,love watching video : smiling_face_with_heart-eyes : :revolving_hearts : please skin care routine look good 24x7 : weary_face : :winking_face :,0.0,0,1,0.36999592,0.033947572,0.14486268,0.82118976,love watching video please skin care routine look good 24x7. love watching video. love watching video. love watching video. love skin care routine look good 24x7.,['skin care'],['Positive']
927,1695,2490414,26852,32869,2478145,Kahannn gayb ho jatii hen appp .. btw hair cut suits you babyyy,,0,2020-01-17 11:11:37+00:00,2020-01-17 11:11:37+00:00,0,kahann gayb ho jatii hen app way hair cut suit babyy,kahann gayb ho jatii hen app way hair cut suit babyy,0.0,0,1,0.11060741,0.4256611,0.2166211,0.3577178,kahann gayb ho jatii hen app way hair cut suit babyy.,['hair'],['Neutral']
928,1696,3658022,26852,32869,2106826,Slayed 😭❤ youre perfect Mashallah ♥♥,,3,2020-01-17 11:12:54+00:00,2020-01-17 11:13:17+00:00,0,slayed perfect mashallah,slayed : loudly_crying_face : :red_heart : perfect mashallah : heart_suit : :heart_suit :,0.0,0,1,0.161212,0.65852785,0.096061036,0.2454111,slayed perfect mashallah.,['mashallah'],['Neutral']
929,1697,3315557,26852,32869,2705197,the look is flawless💖💖💖💖💖. Pls tell me where can i find miss rose products in Lahore?,,1,2020-01-17 11:14:02+00:00,2020-01-17 11:14:02+00:00,0,look flawless pls tell find miss rose product lahore,look flawless : sparkling_heart : :sparkling_heart : :sparkling_heart : :sparkling_heart : :sparkling_heart : pls tell find miss rose product lahore,0.0,0,1,0.37003002,0.7116362,0.18663494,0.10172887,Look flawless pls tell find miss rose product lahore.,[],[]
